rollout/success_rate,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate,eval/mean_reward,eval/success_rate,eval/mean_ep_length
0.01,1944,20.0,29,37402,1283,113.88924389999998,0.009999999776482582,72802,5.9970784187316895,-578.6109008789062,0.0003,,,
0.01,1948,20.0,29,37482,1286,114.33562539,0.009999999776482582,72962,44.777745723724365,-578.8539733886719,0.0003,,,
0.01,1952,20.0,29,37562,1289,114.82626067000001,0.009999999776482582,73122,10.23744010925293,-577.5648498535156,0.0003,,,
0.01,1956,20.0,29,37642,1291,115.21589182,0.009999999776482582,73282,7.206602096557617,-578.3434448242188,0.0003,,,
0.01,1960,20.0,29,37722,1294,116.11556012999999,0.009999999776482582,73442,40.560269355773926,-578.4294738769531,0.0003,,,
0.01,1964,20.0,29,37802,1296,115.53272891,0.009999999776482582,73602,71.68737363815308,-578.0768432617188,0.0003,,,
0.01,1968,20.0,29,37882,1299,115.2543193,0.009999999776482582,73762,363.67601776123047,-579.5109252929688,0.0003,,,
0.01,1972,20.0,29,37962,1302,115.18140323000002,0.009999999776482582,73922,84.20309782028198,-580.2861022949219,0.0003,,,
0.01,1976,20.0,29,38042,1309,115.70014316000001,0.009999999776482582,74082,267.73257780075073,-578.196533203125,0.0003,110.93892066982934,0.0,20.0
0.01,1980,20.0,29,38122,1312,115.70944277000001,0.009999999776482582,74242,248.74463367462158,-580.6426086425781,0.0003,,,
0.01,1984,20.0,29,38202,1315,115.38689776,0.009999999776482582,74402,29.828229665756226,-579.398681640625,0.0003,,,
0.01,1988,20.0,29,38282,1317,114.94023109,0.009999999776482582,74562,26.83524513244629,-579.8929443359375,0.0003,,,
0.01,1992,20.0,29,38362,1320,114.93235121999999,0.009999999776482582,74722,10.778277397155762,-578.6445007324219,0.0003,,,
0.01,1996,20.0,29,38442,1323,114.82168135000002,0.009999999776482582,74882,20.09593963623047,-579.6869201660156,0.0003,,,
0.01,2000,20.0,29,38522,1325,114.87972319,0.009999999776482582,75042,17.08838653564453,-580.6439819335938,0.0003,,,
0.01,2004,20.0,29,38602,1328,115.38201018999999,0.009999999776482582,75202,35.36875057220459,-581.3144836425781,0.0003,,,
0.01,2008,20.0,29,38682,1330,114.44266269000002,0.009999999776482582,75362,206.15747833251953,-579.8767700195312,0.0003,,,
0.01,2012,20.0,29,38762,1333,113.62120644999999,0.009999999776482582,75522,186.6729278564453,-582.3526611328125,0.0003,,,
0.01,2016,20.0,29,38842,1335,113.38247573000001,0.009999999776482582,75682,113.75252532958984,-580.8885803222656,0.0003,,,
0.01,2020,20.0,29,38922,1338,113.29842995999999,0.009999999776482582,75842,81.24685096740723,-580.2166442871094,0.0003,,,
0.02,2024,19.85,29,38987,1340,112.57681328999999,0.009999999776482582,75972,24.621339797973633,-581.2934875488281,0.0003,,,
0.02,2028,19.85,29,39067,1342,112.38085885000001,0.009999999776482582,76132,41.427568435668945,-581.5510559082031,0.0003,,,
0.02,2032,19.85,29,39147,1345,111.72889684,0.009999999776482582,76292,14.741007804870605,-581.7485656738281,0.0003,,,
0.01,2036,19.85,29,39227,1348,109.31035860000001,0.009999999776482582,76452,253.92290782928467,-580.8518981933594,0.0003,,,
0.01,2040,19.85,29,39307,1350,107.76777013,0.009999999776482582,76612,12.606321811676025,-583.5492553710938,0.0003,,,
0.01,2044,19.85,29,39387,1353,107.08624698999998,0.009999999776482582,76772,16.061762809753418,-584.625732421875,0.0003,,,
0.01,2048,19.85,29,39467,1355,106.69776504000001,0.009999999776482582,76932,257.1834831237793,-583.9725952148438,0.0003,,,
0.01,2052,19.85,29,39547,1358,106.65487165999998,0.009999999776482582,77092,27.101524353027344,-582.3805236816406,0.0003,,,
0.01,2056,19.85,29,39627,1361,106.57612180000002,0.009999999776482582,77252,5.642882347106934,-584.8995361328125,0.0003,,,
0.01,2060,19.85,29,39707,1364,105.89703200999999,0.009999999776482582,77412,70.33499526977539,-582.5442810058594,0.0003,,,
0.01,2064,19.85,29,39787,1366,106.20262779999999,0.009999999776482582,77572,138.49584102630615,-585.3208923339844,0.0003,,,
0.01,2068,19.85,29,39867,1369,104.92913133999998,0.009999999776482582,77732,7.612151384353638,-584.5360717773438,0.0003,,,
0.01,2072,19.85,29,39947,1372,104.98504648999999,0.009999999776482582,77892,8.879705429077148,-583.3220825195312,0.0003,,,
0.01,2076,19.85,29,40027,1379,103.52671101000001,0.009999999776482582,78052,30.39677906036377,-585.7019653320312,0.0003,102.64481181499966,0.0,20.0
0.01,2080,19.85,29,40107,1382,103.16576732,0.009999999776482582,78212,122.61970138549805,-586.6621704101562,0.0003,,,
0.01,2084,19.85,29,40187,1384,103.3337109,0.009999999776482582,78372,32.2618613243103,-584.5693359375,0.0003,,,
0.01,2088,19.85,29,40267,1387,103.17398402,0.009999999776482582,78532,43.181904315948486,-584.0833129882812,0.0003,,,
0.01,2092,19.85,29,40347,1389,103.32001075,0.009999999776482582,78692,30.056623458862305,-583.4032287597656,0.0003,,,
0.01,2096,19.85,29,40427,1392,103.33642929,0.009999999776482582,78852,8.11433744430542,-585.6402587890625,0.0003,,,
0.01,2100,19.85,29,40507,1395,103.11208010999997,0.009999999776482582,79012,7.823267221450806,-585.8477783203125,0.0003,,,
0.01,2104,19.85,29,40587,1397,102.97770745,0.009999999776482582,79172,27.06227397918701,-584.0374145507812,0.0003,,,
0.01,2108,19.85,29,40667,1400,103.77593428,0.009999999776482582,79332,5.2686991691589355,-586.171142578125,0.0003,,,
0.01,2112,19.85,29,40747,1402,104.45529379,0.009999999776482582,79492,93.39537048339844,-586.4161376953125,0.0003,,,
0.01,2116,19.85,29,40827,1405,104.33039204999999,0.009999999776482582,79652,259.58964228630066,-584.9588928222656,0.0003,,,
0.01,2120,19.85,29,40907,1407,104.00211614999998,0.009999999776482582,79812,63.576059103012085,-585.2629089355469,0.0003,,,
0.0,2124,20.0,29,40987,1410,103.68872391,0.009999999776482582,79972,22.656572341918945,-586.9359130859375,0.0003,,,
0.0,2128,20.0,29,41067,1413,103.53224951,0.009999999776482582,80132,247.60811591148376,-586.0089111328125,0.0003,,,
0.0,2132,20.0,29,41147,1415,104.07320278000002,0.009999999776482582,80292,35.22437858581543,-586.0693054199219,0.0003,,,
0.0,2136,20.0,29,41227,1418,104.44700962,0.009999999776482582,80452,251.46911430358887,-587.7103576660156,0.0003,,,
0.0,2140,20.0,29,41307,1420,105.85005182,0.009999999776482582,80612,14.28900957107544,-587.0645751953125,0.0003,,,
0.0,2144,20.0,29,41387,1423,106.56480638,0.009999999776482582,80772,21.888415336608887,-587.8798828125,0.0003,,,
0.0,2148,20.0,29,41467,1426,107.11929570000002,0.009999999776482582,80932,19.185302734375,-587.6583557128906,0.0003,,,
0.0,2152,20.0,29,41547,1429,107.47698634999999,0.009999999776482582,81092,136.71705627441406,-589.0204772949219,0.0003,,,
0.0,2156,20.0,29,41627,1431,107.79796673999999,0.009999999776482582,81252,211.26470041275024,-587.2835998535156,0.0003,,,
0.0,2160,20.0,29,41707,1434,108.43431378000001,0.009999999776482582,81412,7.796825885772705,-590.8006286621094,0.0003,,,
0.0,2164,20.0,29,41787,1437,107.86818964999999,0.009999999776482582,81572,62.27891540527344,-589.4113159179688,0.0003,,,
0.0,2168,20.0,29,41867,1439,109.47510714,0.009999999776482582,81732,36.367342472076416,-587.615234375,0.0003,,,
0.01,2172,19.93,29,41940,1442,110.83378542000003,0.009999999776482582,81878,319.6907196044922,-586.6067504882812,0.0003,,,
0.01,2176,19.93,28,42020,1449,112.37788568000002,0.009999999776482582,82038,77.2169098854065,-590.3048095703125,0.0003,99.7738754436829,0.0,20.0
0.01,2180,19.93,28,42100,1452,113.04859627000002,0.009999999776482582,82198,147.70197296142578,-585.9928283691406,0.0003,,,
0.01,2184,19.93,28,42180,1454,113.32585056000002,0.009999999776482582,82358,134.36009216308594,-590.9216003417969,0.0003,,,
0.01,2188,19.93,28,42260,1457,113.03405607,0.009999999776482582,82518,252.1275134086609,-589.6212463378906,0.0003,,,
0.01,2192,19.93,28,42340,1460,112.89124662000002,0.009999999776482582,82678,9.766453504562378,-590.6910705566406,0.0003,,,
0.01,2196,19.93,29,42420,1462,112.84461947,0.009999999776482582,82838,30.052876472473145,-590.3081359863281,0.0003,,,
0.01,2200,19.93,29,42500,1465,113.50173740999999,0.009999999776482582,82998,11.790903091430664,-590.8330688476562,0.0003,,,
0.01,2204,19.93,29,42580,1467,113.83118781999998,0.009999999776482582,83158,76.52367782592773,-591.3859252929688,0.0003,,,
0.01,2208,19.93,29,42660,1470,113.12949156,0.009999999776482582,83318,11.331546783447266,-591.0904846191406,0.0003,,,
0.01,2212,19.93,29,42740,1472,113.37381501999998,0.009999999776482582,83478,24.908884048461914,-591.5957336425781,0.0003,,,
0.01,2216,19.93,29,42820,1475,112.23413946999999,0.009999999776482582,83638,280.31747937202454,-590.20703125,0.0003,,,
0.01,2220,19.93,29,42900,1477,113.01264052999998,0.009999999776482582,83798,107.20064926147461,-592.6880798339844,0.0003,,,
0.02,2224,19.92,29,42979,1480,115.8782014,0.009999999776482582,83956,114.318115234375,-591.9983825683594,0.0003,,,
0.02,2228,19.92,29,43059,1482,116.38411728999999,0.009999999776482582,84116,52.147932052612305,-588.2218933105469,0.0003,,,
0.02,2232,19.92,29,43139,1485,115.20582008000002,0.009999999776482582,84276,8.960139751434326,-591.7856140136719,0.0003,,,
0.02,2236,19.92,29,43219,1487,115.04287190999999,0.009999999776482582,84436,26.53714656829834,-591.0386962890625,0.0003,,,
0.02,2240,19.92,29,43299,1490,115.14261889000001,0.009999999776482582,84596,280.6179828643799,-589.7771606445312,0.0003,,,
0.03,2244,19.88,29,43375,1493,116.82061909,0.009999999776482582,84748,22.886980056762695,-589.0761108398438,0.0003,,,
0.03,2248,19.88,29,43455,1495,116.413192,0.009999999776482582,84908,54.84128427505493,-590.5550537109375,0.0003,,,
0.03,2252,19.88,29,43535,1498,115.94885790000001,0.009999999776482582,85068,29.96045207977295,-590.3811645507812,0.0003,,,
0.03,2256,19.88,29,43615,1501,114.88998963999998,0.009999999776482582,85228,37.36216950416565,-592.174072265625,0.0003,,,
0.03,2260,19.88,29,43695,1503,115.23008245999999,0.009999999776482582,85388,37.599891662597656,-589.3257446289062,0.0003,,,
0.03,2264,19.88,29,43775,1506,116.34587769999999,0.009999999776482582,85548,30.640158653259277,-590.983154296875,0.0003,,,
0.03,2268,19.88,29,43855,1509,115.57651071000001,0.009999999776482582,85708,105.06854820251465,-590.5521850585938,0.0003,,,
0.02,2272,19.95,29,43935,1511,113.55781813,0.009999999776482582,85868,93.8708381652832,-592.7581787109375,0.0003,,,
0.02,2276,19.95,28,44015,1519,113.51250951999998,0.009999999776482582,86028,62.57265663146973,-589.6773376464844,0.0003,111.44838145368533,0.0,20.0
0.02,2280,19.95,28,44095,1521,112.98952856,0.009999999776482582,86188,233.94768905639648,-592.4398803710938,0.0003,,,
0.02,2284,19.95,28,44175,1524,112.62836698,0.009999999776482582,86348,47.28464126586914,-592.9900817871094,0.0003,,,
0.02,2288,19.95,28,44255,1526,113.25884995999999,0.009999999776482582,86508,106.3653016090393,-592.4976196289062,0.0003,,,
0.02,2292,19.95,28,44335,1529,112.98284077,0.009999999776482582,86668,16.912671089172363,-592.220458984375,0.0003,,,
0.02,2296,19.95,28,44415,1531,113.46774725999998,0.009999999776482582,86828,9.411168098449707,-594.5417785644531,0.0003,,,
0.02,2300,19.95,28,44495,1534,113.02898889000002,0.009999999776482582,86988,102.82116222381592,-590.9678344726562,0.0003,,,
0.02,2304,19.95,29,44575,1537,112.17699401000002,0.009999999776482582,87148,192.9528980255127,-591.4876403808594,0.0003,,,
0.02,2308,19.95,29,44655,1539,112.61565214999999,0.009999999776482582,87308,8.933694839477539,-594.4147033691406,0.0003,,,
0.02,2312,19.95,29,44735,1542,111.12479708000001,0.009999999776482582,87468,268.31601333618164,-588.770751953125,0.0003,,,
0.02,2316,19.95,29,44815,1544,112.58347263,0.009999999776482582,87628,46.24308776855469,-593.6835632324219,0.0003,,,
0.02,2320,19.95,29,44895,1547,111.20594750000001,0.009999999776482582,87788,10.407252311706543,-590.3228454589844,0.0003,,,
0.02,2324,19.96,29,44975,1549,111.4577823,0.009999999776482582,87948,308.6356372833252,-594.0812377929688,0.0003,,,
0.02,2328,19.96,29,45055,1552,111.29078722,0.009999999776482582,88108,33.75394248962402,-594.6292419433594,0.0003,,,
0.02,2332,19.96,29,45135,1555,112.57649471000005,0.009999999776482582,88268,42.84353065490723,-592.7759704589844,0.0003,,,
0.02,2336,19.96,29,45215,1557,112.68288696000002,0.009999999776482582,88428,19.174479961395264,-593.8733215332031,0.0003,,,
0.02,2340,19.96,29,45295,1559,113.03000953,0.009999999776482582,88588,96.36698913574219,-591.2441101074219,0.0003,,,
0.01,2344,20.0,29,45375,1562,111.66292935999999,0.009999999776482582,88748,72.65999460220337,-591.5481872558594,0.0003,,,
0.01,2348,20.0,29,45455,1565,112.24838691999999,0.009999999776482582,88908,43.71430206298828,-591.1887817382812,0.0003,,,
0.01,2352,20.0,29,45535,1567,112.67335775999999,0.009999999776482582,89068,9.32675838470459,-591.6402282714844,0.0003,,,
0.02,2356,19.96,29,45611,1570,115.62394534,0.009999999776482582,89220,18.055577278137207,-590.7940979003906,0.0003,,,
0.02,2360,19.96,29,45691,1572,115.62361677000001,0.009999999776482582,89380,269.3302516937256,-589.2461242675781,0.0003,,,
0.02,2364,19.96,29,45771,1575,115.48732791,0.009999999776482582,89540,23.241530895233154,-593.8549194335938,0.0003,,,
0.02,2368,19.96,29,45851,1577,115.99481064000001,0.009999999776482582,89700,128.20846319198608,-589.8482055664062,0.0003,,,
0.02,2372,19.96,29,45931,1580,116.55204386,0.009999999776482582,89860,55.00682830810547,-594.054443359375,0.0003,,,
0.02,2376,19.96,28,46011,1588,116.60674777,0.009999999776482582,90020,125.05494594573975,-593.9338073730469,0.0003,96.0109975355472,0.0,20.0
0.02,2380,19.96,28,46091,1590,116.72970001,0.009999999776482582,90180,11.056832313537598,-592.6200866699219,0.0003,,,
0.02,2384,19.96,28,46171,1593,117.15035510000001,0.009999999776482582,90340,7.344264268875122,-591.8538818359375,0.0003,,,
0.02,2388,19.96,28,46251,1595,117.77653191000002,0.009999999776482582,90500,15.02968168258667,-594.3502197265625,0.0003,,,
0.02,2392,19.96,28,46331,1598,118.15929483,0.009999999776482582,90660,8.677785873413086,-593.6097717285156,0.0003,,,
0.02,2396,19.96,28,46411,1600,118.16900030999999,0.009999999776482582,90820,251.33042907714844,-595.0546264648438,0.0003,,,
0.02,2400,19.96,29,46491,1603,117.68182949999999,0.009999999776482582,90980,25.19555425643921,-594.6783142089844,0.0003,,,
0.02,2404,19.96,29,46571,1605,118.74029288999998,0.009999999776482582,91140,248.44391345977783,-593.0829467773438,0.0003,,,
0.02,2408,19.96,29,46651,1608,118.92702037,0.009999999776482582,91300,12.775959491729736,-594.1445007324219,0.0003,,,
0.02,2412,19.96,29,46731,1610,119.17653652999999,0.009999999776482582,91460,124.71953201293945,-590.9432373046875,0.0003,,,
0.02,2416,19.96,29,46811,1613,119.70327668,0.009999999776482582,91620,202.23348426818848,-594.0552978515625,0.0003,,,
0.03,2420,19.89,29,46884,1615,122.45101943999998,0.009999999776482582,91766,234.35148191452026,-590.4152526855469,0.0003,,,
0.02,2424,19.89,29,46964,1618,120.03694035000001,0.009999999776482582,91926,18.743442058563232,-594.5692443847656,0.0003,,,
0.02,2428,19.89,29,47044,1620,120.06374149000001,0.009999999776482582,92086,39.694082260131836,-595.3717346191406,0.0003,,,
0.02,2432,19.89,29,47124,1623,119.46511011000001,0.009999999776482582,92246,52.150861740112305,-593.1300964355469,0.0003,,,
0.02,2436,19.89,29,47204,1625,119.40200172,0.009999999776482582,92406,55.25159931182861,-593.3942565917969,0.0003,,,
0.02,2440,19.89,29,47284,1628,119.28566734000002,0.009999999776482582,92566,220.40000915527344,-593.9044494628906,0.0003,,,
0.02,2444,19.89,29,47364,1630,118.8056538,0.009999999776482582,92726,16.1767315864563,-594.5353088378906,0.0003,,,
0.02,2448,19.89,29,47444,1633,119.11244791000001,0.009999999776482582,92886,27.194942474365234,-592.8924560546875,0.0003,,,
0.02,2452,19.89,29,47524,1635,119.16455203000001,0.009999999776482582,93046,22.44281005859375,-595.0904235839844,0.0003,,,
0.01,2456,19.93,29,47604,1638,117.76568458999998,0.009999999776482582,93206,311.9952640533447,-594.1571044921875,0.0003,,,
0.02,2460,19.91,29,47682,1640,119.65169666,0.009999999776482582,93362,36.88821268081665,-593.1293334960938,0.0003,,,
0.02,2464,19.91,29,47762,1643,119.82888884999998,0.009999999776482582,93522,155.16746520996094,-591.3995971679688,0.0003,,,
0.02,2468,19.91,29,47842,1646,120.12536592999997,0.009999999776482582,93682,36.24477529525757,-594.8481750488281,0.0003,,,
0.02,2472,19.91,29,47922,1648,120.05748162,0.009999999776482582,93842,44.81667184829712,-592.9524536132812,0.0003,,,
0.02,2476,19.91,28,48002,1656,119.60242282000002,0.009999999776482582,94002,79.23464584350586,-592.075439453125,0.0003,116.8411661083034,0.0,20.0
0.02,2480,19.91,28,48082,1658,120.05689809000002,0.009999999776482582,94162,40.51840686798096,-595.8562927246094,0.0003,,,
0.02,2484,19.91,28,48162,1661,120.07490522999998,0.009999999776482582,94322,26.59382438659668,-594.52001953125,0.0003,,,
0.02,2488,19.91,28,48242,1663,119.59653361,0.009999999776482582,94482,18.019397735595703,-593.3463745117188,0.0003,,,
0.02,2492,19.91,29,48322,1666,119.68910626999997,0.009999999776482582,94642,105.54154014587402,-595.0374450683594,0.0003,,,
0.02,2496,19.91,29,48402,1668,119.16644249999999,0.009999999776482582,94802,62.00220966339111,-594.1849670410156,0.0003,,,
0.02,2500,19.91,29,48482,1671,119.79272150999999,0.009999999776482582,94962,14.842362880706787,-593.1947021484375,0.0003,,,
0.02,2504,19.91,29,48562,1673,119.78957636999998,0.009999999776482582,95122,65.39731407165527,-592.9970092773438,0.0003,,,
0.02,2508,19.91,29,48642,1676,119.96868809,0.009999999776482582,95282,22.635608673095703,-592.1839599609375,0.0003,,,
0.02,2512,19.91,29,48722,1678,121.46582634999997,0.009999999776482582,95442,9.70240592956543,-594.2852172851562,0.0003,,,
0.02,2516,19.91,29,48802,1681,119.97807053999999,0.009999999776482582,95602,568.3625741004944,-592.3386840820312,0.0003,,,
0.01,2520,19.98,29,48882,1683,117.96071192000001,0.009999999776482582,95762,213.27939748764038,-592.8280029296875,0.0003,,,
0.01,2524,19.98,29,48962,1686,117.89976407,0.009999999776482582,95922,29.192241668701172,-588.1392211914062,0.0003,,,
0.01,2528,19.98,29,49042,1688,117.40453785,0.009999999776482582,96082,6.926247596740723,-591.5983581542969,0.0003,,,
0.01,2532,19.98,29,49122,1691,117.64673488999999,0.009999999776482582,96242,204.0887393951416,-593.7240600585938,0.0003,,,
0.01,2536,19.98,29,49202,1693,117.49428051000001,0.009999999776482582,96402,32.31542348861694,-590.5439453125,0.0003,,,
0.01,2540,19.98,29,49282,1696,116.89975468,0.009999999776482582,96562,171.02010011672974,-592.5176086425781,0.0003,,,
0.01,2544,19.98,29,49362,1698,117.45686524000001,0.009999999776482582,96722,48.35743045806885,-591.4328308105469,0.0003,,,
0.01,2548,19.98,29,49442,1701,116.66094357999998,0.009999999776482582,96882,20.315592765808105,-592.3793640136719,0.0003,,,
0.01,2552,19.98,29,49522,1704,116.50053347,0.009999999776482582,97042,83.15584564208984,-593.4578247070312,0.0003,,,
0.01,2556,19.98,29,49602,1706,116.03011533,0.009999999776482582,97202,41.137197494506836,-593.4301147460938,0.0003,,,
0.0,2560,20.0,29,49682,1709,113.74027833000002,0.009999999776482582,97362,79.9918622970581,-590.1132202148438,0.0003,,,
0.0,2564,20.0,29,49762,1711,113.73650095,0.009999999776482582,97522,20.687642574310303,-592.4300537109375,0.0003,,,
0.0,2568,20.0,29,49842,1714,113.77064301,0.009999999776482582,97682,34.16816282272339,-593.0274353027344,0.0003,,,
0.0,2572,20.0,29,49922,1716,114.03555019999997,0.009999999776482582,97842,11.873610496520996,-593.0585327148438,0.0003,,,
