curriculum/randomize_probability,time/fps,rollout/success_rate,curriculum/stage_index,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/learning_rate,train/ent_coef,train/actor_loss,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.75,27,0.06,3.0,19.17,1327,111.99330545000002,2112,36288,0.0003,0.009999999776482582,-399.4867248535156,62.73821449279785,70574,,,
0.75,27,0.06,3.0,19.17,1330,112.62799514999999,2116,36368,0.0003,0.009999999776482582,-399.2587890625,116.94179916381836,70734,,,
0.75,27,0.06,3.0,19.17,1333,112.79727279999997,2120,36448,0.0003,0.009999999776482582,-400.0177307128906,23.22800922393799,70894,,,
0.75,27,0.06,3.0,19.17,1336,112.6631651,2124,36528,0.0003,0.009999999776482582,-402.1995086669922,107.42884063720703,71054,,,
0.75,27,0.05,3.0,19.33,1338,112.38415257999999,2128,36608,0.0003,0.009999999776482582,-402.7722930908203,78.22523498535156,71214,,,
0.75,27,0.05,3.0,19.33,1341,112.29760537000001,2132,36688,0.0003,0.009999999776482582,-402.0941925048828,128.51376342773438,71374,,,
0.75,27,0.05,3.0,19.33,1344,113.02835647000003,2136,36768,0.0003,0.009999999776482582,-405.3154602050781,83.6497631072998,71534,,,
0.75,27,0.04,3.0,19.34,1347,111.1203885,2140,36848,0.0003,0.009999999776482582,-402.1040802001953,64.78923416137695,71694,,,
0.75,27,0.04,3.0,19.34,1350,111.24183141000002,2144,36928,0.0003,0.009999999776482582,-399.82830810546875,82.52577590942383,71854,,,
0.75,27,0.04,3.0,19.34,1353,111.03049320000002,2148,37008,0.0003,0.009999999776482582,-404.55360412597656,179.47423553466797,72014,,,
0.75,27,0.04,3.0,19.34,1356,111.62303743000002,2152,37088,0.0003,0.009999999776482582,-404.5081787109375,147.06240844726562,72174,,,
0.75,27,0.04,3.0,19.34,1359,112.13494031,2156,37168,0.0003,0.009999999776482582,-407.1775360107422,104.8622932434082,72334,,,
0.75,27,0.04,3.0,19.34,1362,112.25733148,2160,37248,0.0003,0.009999999776482582,-403.9030303955078,108.552734375,72494,,,
0.75,27,0.04,3.0,19.34,1365,112.61519039999999,2164,37328,0.0003,0.009999999776482582,-405.6924591064453,135.0854549407959,72654,,,
0.75,27,0.04,3.0,19.34,1368,112.46296999999998,2168,37408,0.0003,0.009999999776482582,-407.7847595214844,46.016740798950195,72814,,,
0.75,27,0.04,3.0,19.34,1371,112.31880860000001,2172,37488,0.0003,0.009999999776482582,-408.39366149902344,44.98197078704834,72974,,,
0.75,27,0.01,3.0,19.82,1374,108.92253378000001,2176,37568,0.0003,0.009999999776482582,-407.7367248535156,88.11981201171875,73134,,,
0.75,27,0.01,3.0,19.82,1377,109.12553639000002,2180,37648,0.0003,0.009999999776482582,-411.55010986328125,100.47201919555664,73294,,,
0.75,27,0.01,3.0,19.82,1380,109.04134144000001,2184,37728,0.0003,0.009999999776482582,-407.3380584716797,20.126840591430664,73454,,,
0.75,27,0.01,3.0,19.82,1383,110.53179213,2188,37808,0.0003,0.009999999776482582,-413.0834197998047,97.66970825195312,73614,,,
0.75,27,0.01,3.0,19.82,1386,110.86939832,2192,37888,0.0003,0.009999999776482582,-415.7674865722656,157.17639923095703,73774,,,
0.75,27,0.01,3.0,19.82,1389,110.88466099000001,2196,37968,0.0003,0.009999999776482582,-414.25257873535156,234.73672485351562,73934,,,
0.75,27,0.01,3.0,19.82,1397,110.23665959999998,2200,38048,0.0003,0.009999999776482582,-413.8878631591797,120.2869873046875,74094,20.0,0.0,112.90599388391574
0.75,27,0.01,3.0,19.82,1401,110.44038034,2204,38128,0.0003,0.009999999776482582,-414.08164978027344,15.240323066711426,74254,,,
0.75,27,0.01,3.0,19.82,1404,110.54696605,2208,38208,0.0003,0.009999999776482582,-415.6406555175781,282.7176971435547,74414,,,
0.75,27,0.0,3.0,20.0,1407,108.81742713000001,2212,38288,0.0003,0.009999999776482582,-416.0106201171875,116.04978942871094,74574,,,
0.75,27,0.0,3.0,20.0,1411,108.80435911,2216,38368,0.0003,0.009999999776482582,-416.59486389160156,147.0432186126709,74734,,,
0.75,27,0.0,3.0,20.0,1414,109.00090877000002,2220,38448,0.0003,0.009999999776482582,-419.71380615234375,94.2611083984375,74894,,,
0.75,27,0.0,3.0,20.0,1417,109.12479129000002,2224,38528,0.0003,0.009999999776482582,-418.5159912109375,73.92964553833008,75054,,,
0.75,27,0.0,3.0,20.0,1421,109.70060188,2228,38608,0.0003,0.009999999776482582,-420.93190002441406,102.7191047668457,75214,,,
0.75,27,0.0,3.0,20.0,1424,109.78111861,2232,38688,0.0003,0.009999999776482582,-418.9996795654297,125.78430938720703,75374,,,
0.75,27,0.0,3.0,20.0,1428,109.12328694,2236,38768,0.0003,0.009999999776482582,-421.2638702392578,58.60871505737305,75534,,,
0.75,27,0.0,3.0,20.0,1431,107.24958373,2240,38848,0.0003,0.009999999776482582,-421.6714782714844,197.5403594970703,75694,,,
0.75,27,0.0,3.0,20.0,1435,105.80941564999999,2244,38928,0.0003,0.009999999776482582,-425.2176055908203,175.482319355011,75854,,,
0.75,27,0.0,3.0,20.0,1438,105.06910121999998,2248,39008,0.0003,0.009999999776482582,-426.2555389404297,200.32827758789062,76014,,,
0.75,27,0.0,3.0,20.0,1441,105.05523929,2252,39088,0.0003,0.009999999776482582,-427.7603454589844,88.19919681549072,76174,,,
0.75,27,0.0,3.0,20.0,1445,104.44055841,2256,39168,0.0003,0.009999999776482582,-426.67950439453125,40.43946838378906,76334,,,
0.75,27,0.0,3.0,20.0,1448,104.24717144,2260,39248,0.0003,0.009999999776482582,-429.5508117675781,148.66397285461426,76494,,,
0.75,27,0.0,3.0,20.0,1451,104.31808060000002,2264,39328,0.0003,0.009999999776482582,-430.4037322998047,107.03885650634766,76654,,,
0.75,27,0.0,3.0,20.0,1455,105.03274454000002,2268,39408,0.0003,0.009999999776482582,-431.60479736328125,109.3930435180664,76814,,,
0.75,27,0.0,3.0,20.0,1458,105.16236273999999,2272,39488,0.0003,0.009999999776482582,-433.3050537109375,158.93267822265625,76974,,,
0.75,27,0.0,3.0,20.0,1461,105.35935568999997,2276,39568,0.0003,0.009999999776482582,-430.8446807861328,89.2147216796875,77134,,,
0.75,27,0.0,3.0,20.0,1465,105.49411154999999,2280,39648,0.0003,0.009999999776482582,-434.0983581542969,171.2903823852539,77294,,,
0.75,27,0.0,3.0,20.0,1468,105.72814045999998,2284,39728,0.0003,0.009999999776482582,-434.07777404785156,36.71864414215088,77454,,,
0.75,27,0.0,3.0,20.0,1471,105.60583126000002,2288,39808,0.0003,0.009999999776482582,-434.69163513183594,84.26045227050781,77614,,,
0.75,27,0.0,3.0,20.0,1475,105.43898545000002,2292,39888,0.0003,0.009999999776482582,-437.5160675048828,137.4029541015625,77774,,,
0.75,27,0.0,3.0,20.0,1478,106.24821235999998,2296,39968,0.0003,0.009999999776482582,-433.80751037597656,138.4954948425293,77934,,,
0.75,26,0.0,3.0,20.0,1487,107.43684213,2300,40048,0.0003,0.009999999776482582,-439.45506286621094,191.38922119140625,78094,20.0,0.0,110.60063993656831
0.75,26,0.0,3.0,20.0,1490,107.74377835,2304,40128,0.0003,0.009999999776482582,-438.79966735839844,243.0153045654297,78254,,,
0.75,26,0.0,3.0,20.0,1493,108.33644732999997,2308,40208,0.0003,0.009999999776482582,-439.8222961425781,80.75593948364258,78414,,,
0.75,26,0.0,3.0,20.0,1497,109.11789255,2312,40288,0.0003,0.009999999776482582,-439.6914367675781,75.18092727661133,78574,,,
0.75,26,0.0,3.0,20.0,1500,109.12086181,2316,40368,0.0003,0.009999999776482582,-442.5578918457031,36.65812301635742,78734,,,
0.75,26,0.0,3.0,20.0,1504,109.73767683000001,2320,40448,0.0003,0.009999999776482582,-444.5667419433594,142.26853942871094,78894,,,
0.75,26,0.0,3.0,20.0,1507,109.47025888,2324,40528,0.0003,0.009999999776482582,-445.1536865234375,90.43571090698242,79054,,,
0.75,26,0.0,3.0,20.0,1510,108.37010414000001,2328,40608,0.0003,0.009999999776482582,-447.0907287597656,84.62256240844727,79214,,,
0.75,26,0.0,3.0,20.0,1513,109.25122147999998,2332,40688,0.0003,0.009999999776482582,-449.03794860839844,102.62716102600098,79374,,,
0.75,26,0.0,3.0,20.0,1516,109.91364507999998,2336,40768,0.0003,0.009999999776482582,-446.7379913330078,61.53153419494629,79534,,,
0.75,26,0.0,3.0,20.0,1519,112.93758871,2340,40848,0.0003,0.009999999776482582,-447.0917205810547,86.1508617401123,79694,,,
0.75,26,0.0,3.0,20.0,1522,114.77165004999999,2344,40928,0.0003,0.009999999776482582,-450.0043487548828,144.8451156616211,79854,,,
0.75,26,0.0,3.0,20.0,1525,116.41470500999999,2348,41008,0.0003,0.009999999776482582,-448.62437438964844,158.97470092773438,80014,,,
0.75,26,0.0,3.0,20.0,1528,117.03373952999999,2352,41088,0.0003,0.009999999776482582,-451.6017303466797,72.60422134399414,80174,,,
0.75,26,0.0,3.0,20.0,1531,117.66716077000001,2356,41168,0.0003,0.009999999776482582,-453.36463928222656,77.08010387420654,80334,,,
0.75,26,0.0,3.0,20.0,1534,118.36629630000002,2360,41248,0.0003,0.009999999776482582,-454.7319793701172,224.8945541381836,80494,,,
0.75,26,0.0,3.0,20.0,1538,118.50225227000001,2364,41328,0.0003,0.009999999776482582,-455.26771545410156,39.9622015953064,80654,,,
0.75,26,0.0,3.0,20.0,1541,118.59471659,2368,41408,0.0003,0.009999999776482582,-455.5196838378906,215.71817779541016,80814,,,
0.75,26,0.0,3.0,20.0,1544,119.05314628,2372,41488,0.0003,0.009999999776482582,-454.3252258300781,66.62129974365234,80974,,,
0.75,26,0.0,3.0,20.0,1547,119.56370070999999,2376,41568,0.0003,0.009999999776482582,-456.2705993652344,42.66682815551758,81134,,,
0.75,26,0.0,3.0,20.0,1550,119.83307547999999,2380,41648,0.0003,0.009999999776482582,-457.00135803222656,136.58107376098633,81294,,,
0.75,26,0.0,3.0,20.0,1553,120.10883779,2384,41728,0.0003,0.009999999776482582,-460.4450225830078,230.88011169433594,81454,,,
0.75,26,0.0,3.0,20.0,1557,120.46952926,2388,41808,0.0003,0.009999999776482582,-460.107177734375,101.00472068786621,81614,,,
0.75,26,0.0,3.0,20.0,1560,120.69588504,2392,41888,0.0003,0.009999999776482582,-462.03257751464844,146.0853042602539,81774,,,
0.75,26,0.0,3.0,20.0,1563,120.69411665,2396,41968,0.0003,0.009999999776482582,-462.75599670410156,292.82859802246094,81934,,,
1.0,26,0.0,4.0,20.0,1571,120.67748035999999,2400,42048,0.0003,0.009999999776482582,-464.74769592285156,92.69871520996094,82094,17.15,0.25,159.8588618709378
1.0,26,0.0,4.0,20.0,1574,120.61118629,2404,42128,0.0003,0.009999999776482582,-465.2869567871094,144.19646072387695,82254,,,
1.0,26,0.01,4.0,19.9,1577,121.96029393999999,2408,42198,0.0003,0.009999999776482582,-465.9821014404297,224.69171142578125,82394,,,
1.0,26,0.02,4.0,19.89,1580,124.22133376999999,2412,42277,0.0003,0.009999999776482582,-469.1559143066406,136.7007179260254,82552,,,
1.0,26,0.02,4.0,19.89,1583,124.40291106000001,2416,42357,0.0003,0.009999999776482582,-463.7474822998047,42.778512954711914,82712,,,
1.0,26,0.03,4.0,19.8,1586,125.41605796000002,2420,42428,0.0003,0.009999999776482582,-468.6643524169922,108.33328437805176,82854,,,
1.0,26,0.03,4.0,19.8,1589,126.47380070999998,2424,42508,0.0003,0.009999999776482582,-469.30003356933594,48.95826816558838,83014,,,
1.0,26,0.04,4.0,19.79,1592,129.94511185999997,2428,42587,0.0003,0.009999999776482582,-470.6783752441406,123.13904190063477,83172,,,
1.0,26,0.05,4.0,19.69,1595,129.57836167999997,2432,42657,0.0003,0.009999999776482582,-470.06703186035156,177.11233139038086,83312,,,
1.0,26,0.05,4.0,19.69,1598,129.54887846000003,2436,42737,0.0003,0.009999999776482582,-471.8404235839844,324.960018157959,83472,,,
1.0,26,0.05,4.0,19.69,1601,129.29337548,2440,42817,0.0003,0.009999999776482582,-471.8017120361328,191.9837875366211,83632,,,
1.0,26,0.05,4.0,19.69,1604,129.11448815,2444,42897,0.0003,0.009999999776482582,-476.9292907714844,82.71656036376953,83792,,,
1.0,26,0.05,4.0,19.69,1607,128.77214971,2448,42977,0.0003,0.009999999776482582,-473.52638244628906,182.7043228149414,83952,,,
1.0,26,0.05,4.0,19.69,1610,128.45346958,2452,43057,0.0003,0.009999999776482582,-475.92152404785156,125.36301231384277,84112,,,
1.0,26,0.05,4.0,19.69,1613,128.19562885,2456,43137,0.0003,0.009999999776482582,-477.8645477294922,174.0164337158203,84272,,,
1.0,26,0.05,4.0,19.69,1616,128.25420891,2460,43217,0.0003,0.009999999776482582,-476.660888671875,287.18907165527344,84432,,,
1.0,26,0.05,4.0,19.69,1619,128.45720531,2464,43297,0.0003,0.009999999776482582,-477.89036560058594,229.2202377319336,84592,,,
1.0,26,0.05,4.0,19.69,1622,128.8648964,2468,43377,0.0003,0.009999999776482582,-477.59422302246094,125.76848602294922,84752,,,
1.0,26,0.05,4.0,19.69,1626,127.08804078999997,2472,43457,0.0003,0.009999999776482582,-482.79469299316406,166.82830047607422,84912,,,
1.0,26,0.05,4.0,19.69,1629,126.77301283999999,2476,43537,0.0003,0.009999999776482582,-481.6424102783203,96.47978591918945,85072,,,
1.0,26,0.05,4.0,19.69,1632,126.63975532999999,2480,43617,0.0003,0.009999999776482582,-482.19776916503906,147.05255126953125,85232,,,
1.0,26,0.05,4.0,19.69,1635,126.12708785000001,2484,43697,0.0003,0.009999999776482582,-484.0847473144531,238.100341796875,85392,,,
1.0,26,0.05,4.0,19.69,1638,126.29331278,2488,43777,0.0003,0.009999999776482582,-484.4259490966797,295.0447235107422,85552,,,
1.0,26,0.05,4.0,19.69,1641,126.27644779,2492,43857,0.0003,0.009999999776482582,-482.92950439453125,191.20599365234375,85712,,,
1.0,26,0.05,4.0,19.69,1645,126.09461456000001,2496,43937,0.0003,0.009999999776482582,-485.6378479003906,137.89584350585938,85872,,,
1.0,26,0.05,4.0,19.69,1653,125.43249225999998,2500,44017,0.0003,0.009999999776482582,-484.0618896484375,95.5204906463623,86032,20.0,0.0,110.60590889474308
1.0,26,0.05,4.0,19.69,1656,125.42955221999999,2504,44097,0.0003,0.009999999776482582,-484.1051483154297,236.26067352294922,86192,,,
1.0,26,0.04,4.0,19.79,1659,122.68759777999999,2508,44177,0.0003,0.009999999776482582,-488.44773864746094,213.9242458343506,86352,,,
1.0,26,0.03,4.0,19.8,1662,120.66125176999999,2512,44257,0.0003,0.009999999776482582,-483.5308380126953,179.52374649047852,86512,,,
1.0,26,0.03,4.0,19.8,1665,120.12397969,2516,44337,0.0003,0.009999999776482582,-484.4732971191406,54.35919761657715,86672,,,
1.0,26,0.02,4.0,19.89,1669,118.76980089,2520,44417,0.0003,0.009999999776482582,-489.1868438720703,93.77116584777832,86832,,,
1.0,26,0.02,4.0,19.89,1672,118.48709220999997,2524,44497,0.0003,0.009999999776482582,-487.3626251220703,137.03678512573242,86992,,,
1.0,26,0.01,4.0,19.9,1675,116.23593530000002,2528,44577,0.0003,0.009999999776482582,-490.0805358886719,130.99387168884277,87152,,,
1.0,26,0.0,4.0,20.0,1678,116.40502103,2532,44657,0.0003,0.009999999776482582,-490.8424530029297,194.89539337158203,87312,,,
1.0,26,0.0,4.0,20.0,1681,115.26966369999997,2536,44737,0.0003,0.009999999776482582,-490.3794250488281,82.89496231079102,87472,,,
1.0,26,0.0,4.0,20.0,1685,115.15171396999999,2540,44817,0.0003,0.009999999776482582,-491.4752960205078,54.83344841003418,87632,,,
1.0,26,0.0,4.0,20.0,1688,115.3473145,2544,44897,0.0003,0.009999999776482582,-490.8063201904297,93.03695297241211,87792,,,
1.0,26,0.0,4.0,20.0,1691,115.48121715,2548,44977,0.0003,0.009999999776482582,-492.9958038330078,141.12039184570312,87952,,,
1.0,26,0.0,4.0,20.0,1694,115.84132780000002,2552,45057,0.0003,0.009999999776482582,-492.70892333984375,100.18423461914062,88112,,,
1.0,26,0.0,4.0,20.0,1697,115.96903186,2556,45137,0.0003,0.009999999776482582,-496.30259704589844,162.94920349121094,88272,,,
1.0,26,0.0,4.0,20.0,1699,115.71151714000001,2560,45217,0.0003,0.009999999776482582,-494.1711883544922,164.44822692871094,88432,,,
1.0,26,0.0,4.0,20.0,1702,115.29458167000001,2564,45297,0.0003,0.009999999776482582,-494.8449401855469,324.90013122558594,88592,,,
1.0,26,0.0,4.0,20.0,1705,115.0083391,2568,45377,0.0003,0.009999999776482582,-496.89854431152344,103.22920227050781,88752,,,
1.0,26,0.0,4.0,20.0,1709,116.54891332000001,2572,45457,0.0003,0.009999999776482582,-493.2438049316406,123.61948013305664,88912,,,
1.0,26,0.0,4.0,20.0,1712,116.04020392999999,2576,45537,0.0003,0.009999999776482582,-494.0812683105469,138.96930313110352,89072,,,
1.0,26,0.0,4.0,20.0,1715,116.03647432999998,2580,45617,0.0003,0.009999999776482582,-495.51536560058594,81.23032760620117,89232,,,
1.0,26,0.0,4.0,20.0,1718,116.15423374,2584,45697,0.0003,0.009999999776482582,-494.8193817138672,177.90912628173828,89392,,,
1.0,26,0.0,4.0,20.0,1721,115.78813299,2588,45777,0.0003,0.009999999776482582,-496.02223205566406,71.59171962738037,89552,,,
1.0,26,0.0,4.0,20.0,1724,115.83280222000002,2592,45857,0.0003,0.009999999776482582,-497.84466552734375,91.2956314086914,89712,,,
1.0,26,0.0,4.0,20.0,1728,115.69682088000002,2596,45937,0.0003,0.009999999776482582,-498.8546142578125,174.5477752685547,89872,,,
1.0,26,0.0,4.0,20.0,1736,116.34369355000003,2600,46017,0.0003,0.009999999776482582,-497.55043029785156,61.93906784057617,90032,20.0,0.0,128.2010238140727
1.0,26,0.0,4.0,20.0,1739,116.28168684,2604,46097,0.0003,0.009999999776482582,-498.51686096191406,206.4769058227539,90192,,,
1.0,26,0.0,4.0,20.0,1742,117.62032499000001,2608,46177,0.0003,0.009999999776482582,-500.0598449707031,69.65687370300293,90352,,,
1.0,26,0.0,4.0,20.0,1746,117.45919499,2612,46257,0.0003,0.009999999776482582,-499.4177551269531,148.07787322998047,90512,,,
1.0,26,0.0,4.0,20.0,1749,117.71347242999998,2616,46337,0.0003,0.009999999776482582,-501.51287841796875,67.73214912414551,90672,,,
1.0,26,0.0,4.0,20.0,1752,117.70684920999996,2620,46417,0.0003,0.009999999776482582,-502.9076843261719,100.57804679870605,90832,,,
1.0,26,0.0,4.0,20.0,1755,117.74668746000002,2624,46497,0.0003,0.009999999776482582,-500.67189025878906,31.91546058654785,90992,,,
1.0,26,0.0,4.0,20.0,1759,117.64661540000002,2628,46577,0.0003,0.009999999776482582,-504.6394500732422,294.25787353515625,91152,,,
1.0,26,0.0,4.0,20.0,1762,117.71935795000002,2632,46657,0.0003,0.009999999776482582,-504.09693908691406,223.0951919555664,91312,,,
1.0,26,0.0,4.0,20.0,1765,119.14464755999998,2636,46737,0.0003,0.009999999776482582,-506.68504333496094,136.83087158203125,91472,,,
1.0,26,0.0,4.0,20.0,1768,119.41333738000002,2640,46817,0.0003,0.009999999776482582,-501.9291076660156,184.2546215057373,91632,,,
1.0,26,0.0,4.0,20.0,1771,119.34022064000001,2644,46897,0.0003,0.009999999776482582,-505.51414489746094,162.67259216308594,91792,,,
1.0,26,0.0,4.0,20.0,1774,118.20626603000004,2648,46977,0.0003,0.009999999776482582,-504.1903076171875,177.71920585632324,91952,,,
1.0,26,0.0,4.0,20.0,1778,117.84795175000001,2652,47057,0.0003,0.009999999776482582,-503.5181579589844,302.5502243041992,92112,,,
1.0,26,0.0,4.0,20.0,1781,117.92756634,2656,47137,0.0003,0.009999999776482582,-504.0337829589844,279.1691589355469,92272,,,
1.0,26,0.0,4.0,20.0,1784,118.40440985000001,2660,47217,0.0003,0.009999999776482582,-507.18177795410156,53.991010665893555,92432,,,
1.0,26,0.0,4.0,20.0,1787,118.58600004,2664,47297,0.0003,0.009999999776482582,-508.85125732421875,226.770263671875,92592,,,
1.0,26,0.0,4.0,20.0,1790,118.6049206,2668,47377,0.0003,0.009999999776482582,-506.37831115722656,118.33560562133789,92752,,,
1.0,26,0.0,4.0,20.0,1793,118.57463584999999,2672,47457,0.0003,0.009999999776482582,-509.48411560058594,163.45919036865234,92912,,,
1.0,26,0.0,4.0,20.0,1796,119.31311470999998,2676,47537,0.0003,0.009999999776482582,-510.34326171875,326.564208984375,93072,,,
1.0,26,0.0,4.0,20.0,1799,119.53847074000001,2680,47617,0.0003,0.009999999776482582,-510.8622131347656,173.246337890625,93232,,,
1.0,26,0.01,4.0,19.97,1802,121.70907042,2684,47694,0.0003,0.009999999776482582,-511.26780700683594,51.46818161010742,93386,,,
1.0,26,0.01,4.0,19.97,1805,122.14667581999998,2688,47774,0.0003,0.009999999776482582,-511.9277038574219,215.2026824951172,93546,,,
1.0,26,0.01,4.0,19.97,1808,121.94788786999999,2692,47854,0.0003,0.009999999776482582,-510.5264587402344,91.49177169799805,93706,,,
1.0,26,0.01,4.0,19.97,1811,122.33363020999997,2696,47934,0.0003,0.009999999776482582,-513.9043884277344,303.84230041503906,93866,,,
1.0,26,0.01,4.0,19.97,1820,122.22860638,2700,48014,0.0003,0.009999999776482582,-514.5760803222656,126.55026245117188,94026,20.0,0.0,115.20593170677606
1.0,26,0.01,4.0,19.97,1823,120.93301716,2704,48094,0.0003,0.009999999776482582,-513.7735748291016,102.88990020751953,94186,,,
1.0,26,0.01,4.0,19.97,1826,121.02941793,2708,48174,0.0003,0.009999999776482582,-511.6141662597656,329.18988037109375,94346,,,
1.0,26,0.01,4.0,19.97,1829,121.14093617999997,2712,48254,0.0003,0.009999999776482582,-516.9993286132812,442.93682861328125,94506,,,
1.0,26,0.01,4.0,19.97,1833,121.21966324,2716,48334,0.0003,0.009999999776482582,-512.4360046386719,210.79016876220703,94666,,,
1.0,26,0.01,4.0,19.97,1836,121.05429346000001,2720,48414,0.0003,0.009999999776482582,-516.4021911621094,101.70544815063477,94826,,,
1.0,26,0.01,4.0,19.97,1839,121.09118653,2724,48494,0.0003,0.009999999776482582,-517.2978515625,36.1071720123291,94986,,,
1.0,26,0.01,4.0,19.97,1842,121.48409637,2728,48574,0.0003,0.009999999776482582,-516.0753173828125,403.6244812011719,95146,,,
1.0,26,0.01,4.0,19.97,1845,121.56292424000002,2732,48654,0.0003,0.009999999776482582,-514.2876892089844,315.2523126602173,95306,,,
1.0,26,0.01,4.0,19.97,1849,121.20678869,2736,48734,0.0003,0.009999999776482582,-519.289306640625,328.11802673339844,95466,,,
1.0,26,0.01,4.0,19.97,1852,120.74103707,2740,48814,0.0003,0.009999999776482582,-520.9641418457031,449.37940216064453,95626,,,
1.0,26,0.01,4.0,19.97,1855,120.93665708,2744,48894,0.0003,0.009999999776482582,-522.7469482421875,190.40909576416016,95786,,,
1.0,26,0.01,4.0,19.97,1858,122.08469098000002,2748,48974,0.0003,0.009999999776482582,-520.3576049804688,130.14163970947266,95946,,,
1.0,26,0.01,4.0,19.97,1862,122.27391495,2752,49054,0.0003,0.009999999776482582,-521.736328125,261.4979248046875,96106,,,
1.0,26,0.01,4.0,19.97,1865,122.64357765999999,2756,49134,0.0003,0.009999999776482582,-523.7250061035156,342.1980743408203,96266,,,
1.0,26,0.01,4.0,19.97,1868,122.20020397999997,2760,49214,0.0003,0.009999999776482582,-520.5500183105469,414.7784194946289,96426,,,
1.0,26,0.01,4.0,19.97,1871,122.56870659,2764,49294,0.0003,0.009999999776482582,-521.0492248535156,178.55391693115234,96586,,,
1.0,26,0.01,4.0,19.97,1874,122.47386483,2768,49374,0.0003,0.009999999776482582,-524.9702453613281,123.45423126220703,96746,,,
1.0,26,0.01,4.0,19.97,1877,122.42218694000002,2772,49454,0.0003,0.009999999776482582,-525.5530395507812,172.8946762084961,96906,,,
1.0,26,0.01,4.0,19.97,1880,122.25921469,2776,49534,0.0003,0.009999999776482582,-523.4765319824219,218.1081314086914,97066,,,
1.0,26,0.01,4.0,19.97,1883,122.17574085,2780,49614,0.0003,0.009999999776482582,-525.6257629394531,129.76136779785156,97226,,,
1.0,26,0.0,4.0,20.0,1886,120.54756001,2784,49694,0.0003,0.009999999776482582,-526.8249206542969,91.93268775939941,97386,,,
1.0,26,0.0,4.0,20.0,1889,120.15410452999998,2788,49774,0.0003,0.009999999776482582,-525.5351867675781,504.09442138671875,97546,,,
1.0,26,0.0,4.0,20.0,1893,120.59135593,2792,49854,0.0003,0.009999999776482582,-526.7717895507812,64.04464149475098,97706,,,
1.0,26,0.0,4.0,20.0,1896,120.35386945000002,2796,49934,0.0003,0.009999999776482582,-529.69677734375,455.18350982666016,97866,,,
